account_id,is_fraud,community_id,degree_centrality,betweenness_centrality,pagerank,clustering_coeff,eigenvector_centrality,total_sent,n_sent,mean_sent,std_sent,unique_receivers,total_received,n_received,unique_senders
ACC01312,1,7,0.009504752376188093,0.003570228557722305,0.0004369145061283935,9.937511938125733e-06,0.0,69639.25,6.0,11606.541666666666,13792.798207618955,6.0,430.42,13.0,13.0
ACC01453,0,6,0.00850425212606303,0.003165997413120975,0.0005194945775188315,2.436611176090954e-06,0.0,724.28,10.0,72.428,110.00153299941879,10.0,542.03,7.0,7.0
ACC00281,0,1,0.011505752876438218,0.003506007257883196,0.0005835702073311955,8.60453238928584e-06,0.0,1531.96,10.0,153.196,230.59318686090154,10.0,890.11,13.0,13.0
ACC01947,0,6,0.0080040020010005,0.003530669238523166,0.0004662868700654353,0.0,0.0,405.27,7.0,57.895714285714284,55.147110790787835,7.0,622.42,9.0,9.0
ACC00337,0,6,0.011005502751375688,0.004794439261672879,0.00023102155365772558,4.165621462707311e-06,0.0,411.87,12.0,34.3225,50.601232310721805,12.0,576.0600000000001,10.0,10.0
ACC01154,0,1,0.00850425212606303,0.0012934395125490674,0.0003011789839800529,4.939384217575662e-06,0.0,299.38,9.0,33.26444444444444,26.643724453945584,9.0,432.80999999999995,8.0,8.0
ACC01624,0,1,0.011505752876438218,0.004008635949606435,0.0005527104771825119,2.7726864970626925e-06,0.0,1021.6,11.0,92.87272727272727,171.9338189008148,11.0,485.37,12.0,12.0
ACC00115,0,5,0.007003501750875437,0.0037484958695564,0.0004514131095698585,3.838502526263501e-06,0.0,166.33,8.0,20.79125,15.650753918399129,8.0,382.31,6.0,6.0
ACC01755,0,3,0.009504752376188093,0.0006107908809259485,0.0006912712385521109,0.0,0.0,458.55,10.0,45.855000000000004,49.179014099286064,10.0,788.7199999999999,9.0,9.0
ACC01358,0,6,0.013506753376688344,0.00783862902422182,0.00048049361192132884,4.6964418536717265e-06,0.0,976.27,16.0,61.016875,57.37883706486797,16.0,664.17,11.0,11.0
ACC01717,0,6,0.0080040020010005,0.00014521775402215624,0.00012148620423059902,4.7686176491760265e-06,0.0,846.24,11.0,76.9309090909091,71.31603122083358,11.0,177.26,5.0,5.0
ACC01549,0,6,0.007503751875937968,0.0019619419319269246,0.0002483325821678564,2.1304126273665584e-05,0.0,411.14,9.0,45.68222222222222,48.83530197965857,9.0,279.32,6.0,6.0
ACC01745,0,1,0.012006003001500749,0.0073321195132100584,0.0007353930072354854,1.2268205044535023e-05,0.0,541.06,12.0,45.08833333333333,55.3561605068542,12.0,1564.92,12.0,12.0
ACC00402,0,3,0.009004502251125562,0.0018108403551124913,0.00026984174353245993,2.445317837289177e-06,0.0,362.98,9.0,40.33111111111111,35.42701774226997,9.0,564.28,9.0,9.0
ACC00190,0,6,0.013506753376688344,0.0007801698647121359,0.0006571468282704268,6.083253534646202e-06,0.0,1653.71,10.0,165.371,139.91563159831554,10.0,1032.62,17.0,17.0
ACC00097,1,1,0.004502251125562781,7.235850157310888e-05,0.0001996901839635516,0.0005437109103399732,0.0,93.81,3.0,31.27,19.486402951802063,3.0,370.25,6.0,6.0
ACC01782,0,6,0.012006003001500749,0.0014628184963352549,0.00047944568865827017,4.635168810640438e-06,0.0,482.34999999999997,7.0,68.90714285714286,52.65684118715747,7.0,490.59,17.0,17.0
ACC01405,0,2,0.01250625312656328,0.0026523522021270896,0.00033662183829271904,3.890505942424157e-06,0.0,784.4200000000001,13.0,60.34,93.39405405770398,13.0,615.65,12.0,12.0
ACC01267,0,1,0.01250625312656328,0.0035009997491238115,0.0005690867869654305,5.608564191282514e-06,0.0,209.76,9.0,23.306666666666665,21.524764226351003,9.0,1309.53,16.0,16.0
ACC00177,0,6,0.005502751375687844,0.00047170732513403854,0.00015373631486341956,5.070103320344798e-06,0.0,480.75,10.0,48.075,55.17153759966375,9.0,296.90000000000003,2.0,2.0
ACC00221,0,2,0.009504752376188093,0.0019516765389701858,0.0003589411409072056,1.2957447080288806e-06,0.0,447.8,13.0,34.44615384615385,39.15845343780862,13.0,360.49,6.0,6.0
ACC00553,0,3,0.014007003501750874,0.001868176330407446,0.0004102650537359489,5.468713227883677e-06,0.0,922.6700000000001,16.0,57.666875000000005,67.98607295799633,16.0,644.43,12.0,12.0
ACC01190,0,4,0.0080040020010005,0.0031115407553626664,0.0002418800679404937,1.0048538916076058e-06,0.0,617.08,8.0,77.135,97.99886661152186,8.0,387.23,9.0,8.0
ACC00059,0,3,0.012006003001500749,0.003787053687003662,0.0005917446140946592,2.2789688805982986e-06,0.0,238.03,7.0,34.004285714285714,31.232719412576962,7.0,777.4,17.0,17.0
ACC01446,0,1,0.01250625312656328,0.0037427372344831077,0.0007650156303520764,3.337882480133136e-06,0.0,467.3,14.0,33.378571428571426,32.40272088697368,14.0,813.79,11.0,11.0
ACC01656,0,5,0.009004502251125562,0.002625436842545397,0.0002632823137359269,3.7802675162967313e-06,0.0,634.67,10.0,63.467,62.786689681102885,10.0,478.15999999999997,8.0,8.0
ACC00540,0,6,0.009004502251125562,0.0027151964370573677,0.00020046810124326963,0.0,0.0,597.9200000000001,12.0,49.826666666666675,85.25644218083073,12.0,262.29999999999995,6.0,6.0
ACC01510,0,3,0.007003501750875437,0.00010378061903824785,0.0002122648685485136,5.56935004366879e-06,0.0,753.8100000000001,10.0,75.381,64.09761556494213,10.0,276.03,4.0,4.0
ACC01021,0,6,0.011005502751375688,0.0030408096941363576,0.00037017065690022894,9.461618409416143e-06,0.0,643.28,13.0,49.48307692307692,52.913701184824745,13.0,476.83,9.0,9.0
ACC00253,0,1,0.009004502251125562,0.00013244860668572525,0.00033851380845578813,1.1636864921494142e-05,0.0,1211.02,10.0,121.102,119.97092636690496,10.0,370.61,8.0,8.0
ACC01945,0,2,0.009504752376188093,0.0010182769062208783,0.00029329737832876223,6.003370973925273e-07,0.0,452.52,7.0,64.64571428571428,59.874156878446,7.0,646.53,12.0,12.0
ACC01158,0,3,0.01250625312656328,0.0055697268053446145,0.0007127551537471597,5.274448317763115e-06,0.0,624.69,14.0,44.62071428571429,101.49878380963568,14.0,712.53,11.0,11.0
ACC00497,0,3,0.00850425212606303,0.0005640958617446862,0.000234924095980437,8.974630436050384e-06,0.0,552.52,10.0,55.251999999999995,60.887554977278484,10.0,389.78,7.0,7.0
ACC00724,0,6,0.011005502751375688,0.0022911856328564685,0.0001796405023720924,4.13430490476637e-06,0.0,526.25,13.0,40.48076923076923,48.66927101391227,13.0,397.83,9.0,9.0
ACC01741,0,6,0.00850425212606303,0.0038799429744902484,0.00043113275343649514,0.0,0.0,207.81,7.0,29.687142857142856,30.5459662990526,7.0,557.79,10.0,10.0
ACC00114,0,2,0.009504752376188093,0.012540804937003037,0.0003174091246223571,7.604968476049076e-06,0.0,249.54999999999998,9.0,27.727777777777774,28.809961722370343,9.0,385.71,10.0,10.0
ACC01731,0,6,0.007003501750875437,0.00020130185212726486,0.0002791150484601325,5.504842047147278e-06,0.0,310.59000000000003,5.0,62.11800000000001,65.50820612717158,5.0,387.18,9.0,9.0
ACC01613,0,1,0.011505752876438218,0.0004623182462101922,0.0003499583906128265,0.0,0.0,396.56,8.0,49.57,30.081171614720827,8.0,466.83,15.0,15.0
ACC01329,0,2,0.010005002501250625,0.0019258878688593547,0.0004085557017716461,3.452336477668219e-06,0.0,782.76,13.0,60.21230769230769,77.19155924860418,13.0,1363.77,7.0,7.0
ACC01465,0,3,0.010505252626313155,0.004551449899123736,0.00030580914061954204,2.4887447414920342e-06,0.0,494.28999999999996,12.0,41.19083333333333,39.78813195787117,12.0,728.51,10.0,9.0
ACC00468,1,6,0.004502251125562781,0.0,0.0001417618276050643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.12,9.0,9.0
ACC01642,0,3,0.012006003001500749,0.0007481218086520738,0.00035154581079854526,5.3187088044909544e-06,0.0,1119.86,13.0,86.14307692307692,142.17125977640578,13.0,439.07000000000005,11.0,11.0
ACC00730,0,3,0.011005502751375688,0.006296691889488288,0.0005341959179198354,5.706493143275601e-06,0.0,1281.95,12.0,106.82916666666667,162.66524613217916,12.0,981.6,10.0,10.0
ACC01062,0,5,0.010005002501250625,0.00019554321705397243,0.0004456657552494962,6.370003676876156e-06,0.0,378.7,9.0,42.077777777777776,48.264986734116526,9.0,1001.83,11.0,11.0
ACC01500,0,5,0.0080040020010005,0.0016634944098675966,0.0002692126810856988,0.0,0.0,394.39,9.0,43.82111111111111,40.73700450586802,9.0,496.14000000000004,8.0,7.0
ACC00166,0,6,0.007003501750875437,0.0003425135991419133,0.00021897358823584937,2.5702465838985364e-06,0.0,302.40999999999997,7.0,43.201428571428565,43.502016209432334,7.0,299.03,7.0,7.0
ACC01367,0,3,0.006003001500750374,0.0004666998163746538,0.00014256055999197623,0.0,0.0,385.46000000000004,8.0,48.182500000000005,45.97875184722365,8.0,263.65,4.0,4.0
ACC00440,1,7,0.007503751875937968,0.0012228336390417431,0.000475031017079022,0.0,0.0,538.52,8.0,67.315,61.39233432836477,8.0,48063.65,8.0,7.0
ACC01159,0,6,0.009504752376188093,0.0017928133235787065,0.0002550380294166902,2.16281440127562e-06,0.0,487.16999999999996,10.0,48.717,40.49849408722913,10.0,281.11,9.0,9.0
ACC00651,0,5,0.009504752376188093,8.337502084375521e-05,0.00035417865727770614,1.7363967222539093e-06,0.0,385.63,6.0,64.27166666666666,44.56123490957882,6.0,502.55,13.0,13.0
ACC01862,0,2,0.009504752376188093,0.00512606152926313,0.0005533337173949006,1.3464283624708234e-06,0.0,284.78999999999996,9.0,31.64333333333333,26.416815667297975,9.0,574.17,10.0,10.0
ACC00316,0,6,0.009504752376188093,0.0006246867177332411,0.00030143425758760506,8.731397916990694e-06,0.0,401.43,10.0,40.143,32.249721118518565,10.0,849.3399999999999,9.0,9.0
ACC00302,0,6,0.010005002501250625,0.006295189636860473,0.00036225179145667923,4.103706286144456e-06,0.0,359.25,8.0,44.90625,58.13841094135368,8.0,615.75,12.0,12.0
ACC00389,0,2,0.009004502251125562,0.0024312706904002553,0.00019162094659415542,1.9663471840057448e-06,0.0,4145.33,10.0,414.533,1174.7560199089096,10.0,253.34,8.0,8.0
ACC00498,0,2,0.010505252626313155,0.0010312964289952784,0.0008398295270410169,9.993429362222816e-06,0.0,626.11,8.0,78.26375,86.08372999378487,8.0,1652.73,13.0,13.0
ACC01867,0,3,0.009504752376188093,0.004464819997586381,0.00026693542917540197,2.726411261698439e-06,0.0,364.32,8.0,45.54,67.28129946086696,8.0,395.88,11.0,11.0
ACC00890,0,3,0.010505252626313155,0.0006194288335358871,0.0007147642679846179,3.7250686300009907e-06,0.0,561.58,12.0,46.79833333333334,58.48546561222529,12.0,1101.14,9.0,9.0
ACC01387,0,1,0.00850425212606303,0.0008013265892205363,0.00017742027758252513,1.0731695429796936e-05,0.0,412.81,10.0,41.281,32.593701658108394,10.0,173.5,7.0,7.0
ACC00954,0,1,0.010505252626313155,0.0023884564905075163,0.00035663549643129993,0.0,0.0,564.54,12.0,47.044999999999995,54.548786087651514,12.0,561.12,9.0,9.0
ACC00505,0,3,0.00850425212606303,0.003593388285734459,0.000530389079210783,0.0,0.0,51.62,4.0,12.905,9.445875643192993,4.0,576.15,13.0,13.0
ACC01532,0,3,0.0080040020010005,0.00022921871346083455,0.00045383729658906994,0.0,0.0,305.25,7.0,43.607142857142854,30.15611199203555,7.0,518.34,9.0,9.0
ACC01682,0,3,0.012006003001500749,0.002811340605237554,0.00047371229410503443,4.503769923421806e-06,0.0,570.27,12.0,47.5225,62.07451008483858,12.0,490.81,12.0,12.0
ACC00645,0,3,0.011005502751375688,0.0009846014098140162,0.0006227024706237946,2.0882736887688372e-06,0.0,851.84,15.0,56.78933333333334,80.11870492023218,15.0,1078.22,7.0,7.0
ACC01251,1,6,0.011005502751375688,0.0038059570325703392,0.0006953128791320909,0.0,0.0,484.4,13.0,37.26153846153846,72.95946921021216,12.0,27990.399999999998,10.0,10.0
ACC01241,0,1,0.007503751875937968,0.00390059894812271,0.00019504055119165325,0.0,0.0,238.36,7.0,34.05142857142857,19.9835510929793,7.0,342.9,8.0,8.0
ACC00623,1,0,0.007503751875937968,0.0014569346735429777,0.0005295427357597615,4.4522599688006235e-05,0.0,102928.18,7.0,14704.025714285714,19864.320087526998,7.0,21214.960000000003,8.0,8.0
ACC00503,1,0,0.006503251625812906,3.5052561315692882e-06,0.0013442987324823377,0.00045181557847579504,0.0,50007.5,2.0,25003.75,35315.06225707099,2.0,22178.469999999998,11.0,11.0
ACC01012,0,3,0.010505252626313155,0.0012831741195923289,0.0003163826013898802,9.524094095264292e-07,0.0,618.89,10.0,61.888999999999996,77.35431000704918,10.0,586.14,11.0,11.0
ACC01615,0,2,0.009004502251125562,0.0005679766810332093,0.0003218003379236806,1.0443257059371197e-05,0.0,212.75,10.0,21.275,10.701741550898259,10.0,480.72,8.0,8.0
ACC00284,0,2,0.009504752376188093,0.0037396075415084924,0.00016692721222375266,1.294625899862267e-05,0.0,1855.54,13.0,142.73384615384614,150.49025619279928,13.0,194.18,6.0,6.0
ACC01065,0,3,0.007503751875937968,0.0007043061070074577,0.0003789208871229219,3.461772361407554e-06,0.0,441.59,7.0,63.08428571428571,46.66043143719057,7.0,1023.7,8.0,8.0
ACC01921,0,6,0.007503751875937968,0.001206809611011712,0.0004419866859826108,2.7889702887781786e-06,0.0,182.01,5.0,36.402,31.831754899785214,5.0,691.93,10.0,10.0
ACC00134,0,3,0.007003501750875437,0.0010434396377367863,0.000332152129720063,8.490583324357083e-06,0.0,247.67,5.0,49.534,39.78283335812068,5.0,409.96,9.0,9.0
ACC00712,0,2,0.011005502751375688,0.007851272983839268,0.0005368236841993332,4.029866558092557e-06,0.0,281.08,8.0,35.135,30.917821490433077,8.0,561.75,14.0,14.0
ACC01912,1,3,0.005502751375687844,0.0005025035040042544,0.002009176173664007,0.01623939148353609,0.0,91465.84,6.0,15244.306666666665,16044.197787830548,5.0,54697.43,8.0,6.0
ACC01415,0,3,0.013006503251625811,0.0021811456278689897,0.0005536390484046853,1.435484527342499e-06,0.0,876.75,12.0,73.0625,127.93063604405462,12.0,719.0699999999999,14.0,14.0
ACC00609,0,6,0.00850425212606303,0.026543051305432497,0.00019299202850373573,4.871625978338535e-07,0.0,257.01,10.0,25.701,27.722705676033858,10.0,266.73,7.0,7.0
ACC00535,1,3,0.009504752376188093,0.0007911863839827822,0.00038570511169755916,0.0,0.0,991.69,9.0,110.18777777777778,189.56163567411113,9.0,661.54,10.0,10.0
ACC01061,0,4,0.0080040020010005,0.0005489481477475474,0.000513607938426464,6.471829119997039e-06,0.0,191.03,7.0,27.29,26.480839614080722,7.0,608.6800000000001,9.0,9.0
ACC00643,0,2,0.0080040020010005,0.0030771141326418967,0.0003070883673059466,0.0,0.0,382.25,9.0,42.47222222222222,32.77896535042625,9.0,427.53999999999996,7.0,7.0
ACC00428,0,3,0.012006003001500749,0.0030336739941542344,0.0005213147415842154,8.898386030288032e-07,0.0,1381.44,14.0,98.67428571428572,144.7995662825148,14.0,1360.22,10.0,10.0
ACC00185,0,2,0.011005502751375688,0.0009714566993206313,0.000801124100547956,7.172875377879499e-06,0.0,600.36,9.0,66.70666666666666,66.21361227119391,9.0,2558.7,13.0,13.0
ACC00435,0,5,0.006003001500750374,0.00013319973299963297,0.0003375187467360215,1.8700424317530975e-05,0.0,246.84,6.0,41.14,31.375574576412138,6.0,495.96,6.0,6.0
ACC00518,0,2,0.014007003501750874,0.0012721576003216824,0.00041861091723760047,5.084706062097347e-06,0.0,942.42,14.0,67.31571428571428,91.40461861031258,14.0,628.79,14.0,14.0
ACC01606,0,1,0.0080040020010005,0.0007348519104397043,0.0010560311379542871,9.030270595089628e-07,0.0,361.21000000000004,6.0,60.201666666666675,40.814783800317585,6.0,952.02,10.0,10.0
ACC00141,0,6,0.011005502751375688,0.0018689274567213537,0.00046027917906387437,9.763039942853081e-06,0.0,1154.68,11.0,104.9709090909091,122.11629493679749,11.0,370.65000000000003,11.0,11.0
ACC00346,0,6,0.012006003001500749,0.004530042799177366,0.0002365275799642221,4.21839153849609e-07,0.0,1287.56,13.0,99.04307692307692,151.202118557943,13.0,321.77,11.0,11.0
ACC00918,0,3,0.007503751875937968,0.00019579359249194167,0.00011440161866905382,2.7342478375280346e-06,0.0,585.48,11.0,53.22545454545455,32.4786352433831,11.0,79.24000000000001,4.0,4.0
ACC01383,0,6,0.003001500750375187,0.0003092136658920051,0.00020010716664923728,0.0,0.0,162.04,2.0,81.02,98.23127404243517,2.0,123.22999999999999,4.0,4.0
ACC01702,0,4,0.011505752876438218,0.0025217814112261337,0.0006058491579052894,6.848404754012537e-06,0.0,595.49,8.0,74.43625,105.4481944487434,8.0,853.68,15.0,15.0
ACC00242,0,3,0.014507253626813406,0.003307083972416639,0.0006082944964051,1.5088256793177453e-05,0.0,669.88,11.0,60.89818181818182,115.94493622562238,11.0,1245.06,18.0,18.0
ACC00485,0,6,0.00850425212606303,0.002862917945459216,0.000429956298655871,2.2718526726165655e-06,0.0,610.84,13.0,46.98769230769231,50.15395633344827,13.0,376.11,4.0,4.0
ACC01202,0,1,0.01250625312656328,0.0024963683042722564,0.0007977052238883745,1.3875201617964842e-06,0.0,798.03,15.0,53.202,61.18792238435855,15.0,1406.64,10.0,10.0
ACC00148,0,8,0.006503251625812906,0.0017099390536108895,0.00032748483835156044,7.881170992222856e-06,0.0,281.71999999999997,7.0,40.24571428571428,42.38065000962226,7.0,172.94,6.0,6.0
ACC00445,0,3,0.010505252626313155,0.0018392579673219994,0.0005589691109080217,1.676453066934934e-06,0.0,253.11999999999998,9.0,28.124444444444443,30.33742618907836,9.0,1151.22,12.0,12.0
ACC00138,0,1,0.014007003501750874,0.0065050042538786915,0.0005333544657511387,7.684112337568048e-06,0.0,610.1,14.0,43.57857142857143,61.50242044732159,14.0,917.65,14.0,14.0
ACC01455,0,3,0.011005502751375688,0.0008587877522344756,0.0003542849081516721,1.7068547890543271e-06,0.0,908.4,12.0,75.7,86.96870199832078,12.0,424.31,10.0,10.0
ACC00613,0,3,0.009504752376188093,0.001319102994940914,0.0006345669192265009,3.2969230920482814e-06,0.0,432.36,11.0,39.305454545454545,40.7826723900326,11.0,658.1800000000001,8.0,8.0
ACC01964,0,3,0.011505752876438218,0.0032820464286197155,0.00028115433555793033,7.689032892736544e-07,0.0,835.55,13.0,64.27307692307691,45.89234801587576,13.0,242.02999999999997,10.0,10.0
ACC00862,0,2,0.013006503251625811,0.0003675511429388368,0.0003720989115316457,3.940792235189193e-06,0.0,1190.05,18.0,66.11388888888888,85.6013666149079,18.0,506.65999999999997,8.0,8.0
ACC01674,1,5,0.009004502251125562,0.0003995991989988989,0.0007891824545652121,0.00016894690709783993,0.0,932.34,9.0,103.59333333333333,198.39490536553603,9.0,18042.399999999998,9.0,9.0
ACC01714,0,6,0.009504752376188093,0.0027086866756701675,0.0004992140109368711,9.718946582158137e-07,0.0,468.64,9.0,52.07111111111111,59.65715494482712,9.0,754.33,10.0,10.0
ACC01626,0,2,0.007503751875937968,0.0014785921489273166,0.00035399474343880384,0.0,0.0,267.18,4.0,66.795,109.50589405750421,4.0,721.85,11.0,11.0
ACC01943,0,2,0.011005502751375688,0.0023332487064353,0.00045788002765201623,5.40052598286913e-06,0.0,309.3,10.0,30.93,34.150825921361125,10.0,931.97,12.0,12.0
ACC00413,1,1,0.012006003001500749,0.003601650675187444,0.0006263472947362571,4.779609525949974e-06,0.0,1078.24,14.0,77.01714285714286,83.97150876051046,14.0,742.48,10.0,10.0
ACC01072,0,2,0.009004502251125562,0.002198296345369882,0.00028070367234089437,9.418540961137778e-06,0.0,228.28,8.0,28.535,36.47417677520045,8.0,715.4499999999999,10.0,10.0
ACC01085,0,2,0.011505752876438218,0.009843885906917423,0.0003371373497043351,1.5965217602012212e-06,0.0,708.51,14.0,50.60785714285714,64.0202260321595,14.0,248.13,9.0,9.0
ACC01307,1,2,0.009004502251125562,0.004438280201161642,0.0006604642864981362,7.342758242437771e-06,0.0,769.75,9.0,85.52777777777777,103.81576996990603,9.0,796.66,9.0,9.0
ACC01825,0,3,0.009504752376188093,0.001684651134375997,0.00040860265105514403,5.97210612719987e-06,0.0,468.29999999999995,11.0,42.57272727272727,41.97037147581829,11.0,501.34000000000003,8.0,8.0
ACC01670,1,5,0.0080040020010005,0.0021812708155879742,0.000679561822523987,0.0007795341830369951,0.0,62075.43,4.0,15518.8575,21735.82480954944,4.0,35589.02,12.0,12.0
ACC01818,0,6,0.010005002501250625,0.0013110909809258984,0.0003390777006188713,2.2432720049505235e-05,0.0,755.34,12.0,62.945,119.57058755852506,12.0,764.67,8.0,8.0
ACC01275,0,3,0.006503251625812906,0.0002469953695566502,0.0005568893780893276,0.0,0.0,215.36,7.0,30.76571428571429,18.7346914013752,7.0,655.37,6.0,6.0
ACC00405,0,3,0.009504752376188093,0.0033422617214513162,0.0004919267706220282,5.727872475026959e-07,0.0,92.94,4.0,23.235,6.849245700561973,4.0,596.18,15.0,15.0
ACC01671,0,6,0.009004502251125562,0.0004586878023596383,0.0004601077753814913,1.0975637281076506e-05,0.0,476.08,11.0,43.28,29.89582044366737,11.0,841.0699999999999,7.0,7.0
ACC00757,0,1,0.015507753876938469,0.030778402214120076,0.00039197890517144547,3.233091322079555e-06,0.0,581.76,15.0,38.784,51.910704896554265,15.0,527.97,16.0,16.0
ACC01006,0,2,0.011005502751375688,0.0021664986647477896,0.0007001356690229569,8.965048928978043e-06,0.0,391.35,8.0,48.91875,52.38881244734278,8.0,1730.59,14.0,14.0
ACC01998,0,3,0.005502751375687844,6.634949106184724e-05,0.0002549183476265372,9.133837977192228e-06,0.0,261.66,7.0,37.38,22.52773919711726,7.0,349.42,4.0,4.0
ACC01438,0,1,0.009504752376188093,0.0006397092440113951,0.000324830413481189,1.1259522626731942e-06,0.0,606.37,12.0,50.530833333333334,40.95103782863658,12.0,310.3,7.0,7.0
ACC01727,0,3,0.009504752376188093,0.0011129188217732491,0.000561553881891997,3.3728633833493416e-06,0.0,202.77,6.0,33.795,31.657151324779687,6.0,799.83,13.0,13.0
ACC00129,0,6,0.013006503251625811,0.0028149710490881076,0.0004696837170244273,2.390083062740402e-06,0.0,1400.48,17.0,82.38117647058823,132.26879818585113,17.0,552.88,10.0,9.0
ACC00789,0,6,0.011505752876438218,0.006858909935448205,0.00025445309936855123,1.8158976726761062e-06,0.0,642.65,12.0,53.55416666666667,52.58838818569834,12.0,254.23,11.0,11.0
ACC01231,0,6,0.00850425212606303,0.0021941651506433898,0.0003599204048552934,3.7389306151657462e-06,0.0,303.24,9.0,33.693333333333335,27.97703299136633,9.0,507.00000000000006,8.0,8.0
ACC01701,0,3,0.009504752376188093,0.0007686525945655511,0.00031792783996226583,3.838310174649709e-06,0.0,282.2,9.0,31.355555555555554,17.017200938396943,9.0,631.4300000000001,10.0,10.0
ACC01298,1,4,0.013006503251625811,0.005105781118787622,0.0006576997181481815,6.835137000901894e-06,0.0,752.27,11.0,68.38818181818182,74.990518843142,11.0,49644.08,15.0,15.0
ACC01022,0,2,0.01250625312656328,0.0007612665191454586,0.0008582612303894761,1.576879772997704e-05,0.0,1311.27,15.0,87.41799999999999,71.08004162310866,15.0,579.3,10.0,10.0
ACC00702,0,3,0.012006003001500749,0.0020254121054521256,0.0005782456996769286,3.8701320021507535e-06,0.0,611.46,11.0,55.58727272727273,59.18494100544649,11.0,715.94,13.0,13.0
ACC01439,0,3,0.011005502751375688,0.0029487967206826638,0.0004301893639150835,2.45917442914595e-06,0.0,555.87,10.0,55.587,61.829038853564235,10.0,674.03,12.0,12.0
ACC00861,0,2,0.009504752376188093,0.004899596945619957,0.0006053160420417795,0.0,0.0,187.02,9.0,20.78,28.11291784927349,9.0,806.8,10.0,10.0
ACC01491,1,1,0.007503751875937968,1.4271399964246389e-05,0.0019731571527051945,0.002720103928695088,0.0,36618.16,3.0,12206.053333333335,10710.340587863364,3.0,53249.25,12.0,12.0
ACC01007,0,3,0.01250625312656328,0.008884447228619315,0.00021439422535685592,3.772114016447805e-06,0.0,996.51,17.0,58.618235294117646,72.93123475535826,17.0,293.77,8.0,8.0
ACC00858,0,3,0.010005002501250625,0.003663743783803814,0.00023297036099124066,0.0,0.0,476.84000000000003,14.0,34.06,33.36226749349768,14.0,201.14,6.0,6.0
ACC00790,0,2,0.00850425212606303,5.257884197353932e-06,0.0007252341585121017,1.14686713996045e-05,0.0,2092.14,9.0,232.45999999999998,483.7518619602409,9.0,1145.6000000000001,8.0,8.0
ACC00611,0,7,0.009004502251125562,0.002213444059367021,0.0002370502488385439,6.346760063601057e-06,0.0,423.16,8.0,52.895,49.355837402624275,8.0,313.73,11.0,10.0
ACC01565,0,6,0.010005002501250625,0.006094638911047116,0.00027270083880644836,1.5338662706320739e-06,0.0,489.75,9.0,54.416666666666664,55.56918750530729,9.0,340.36,11.0,11.0
ACC00968,1,6,0.0035017508754377185,0.0,0.0002317864017111312,0.0,0.0,21053.13,1.0,21053.13,0.0,1.0,452.02,6.0,6.0
ACC01191,0,2,0.007503751875937968,0.002127690471862558,0.000133729534725091,0.0,0.0,467.67,11.0,42.515454545454546,42.74053985705757,11.0,61.17,4.0,4.0
ACC00528,0,6,0.011505752876438218,0.0007288428999284427,0.0009488809558720021,1.4554973833538467e-05,0.0,584.0,10.0,58.4,84.62526638723868,10.0,1770.53,13.0,13.0
ACC00735,0,2,0.00850425212606303,0.001729718713210459,0.0003128895704814917,7.778397329309841e-07,0.0,418.90000000000003,9.0,46.54444444444445,34.23068766147969,9.0,380.47999999999996,8.0,8.0
ACC00175,1,3,0.006503251625812906,0.0018699289584732308,0.0019026722887068247,0.0,0.0,312.81,4.0,78.2025,87.02488432435096,4.0,24019.77,9.0,9.0
ACC01765,0,6,0.007003501750875437,0.0020126429581156947,0.00015436096860274177,3.118427568602574e-05,0.0,694.38,8.0,86.7975,136.33357083167112,8.0,234.55,6.0,6.0
ACC01109,0,2,0.010505252626313155,0.0034037288914727636,0.0005452609068958244,4.330486952158957e-06,0.0,496.37,11.0,45.124545454545455,28.120812350867947,11.0,690.51,10.0,10.0
ACC01760,0,2,0.010505252626313155,0.002139082554290158,0.00028508604603117577,4.440674094453344e-06,0.0,352.26,12.0,29.355,24.837756998716145,12.0,274.3,9.0,9.0
ACC01014,0,1,0.009504752376188093,0.007803952026063082,0.00044234763059528676,2.6762516917285935e-06,0.0,249.99,7.0,35.712857142857146,21.481596553240415,7.0,785.44,12.0,12.0
ACC00541,1,1,0.00850425212606303,0.0013072101616373754,0.0006476781718025808,0.0,0.0,271.92,4.0,67.98,80.02515687790518,4.0,26631.39,13.0,13.0
ACC01903,0,1,0.005502751375687844,2.503754379692349e-07,0.0007015959953975392,5.7289555728970374e-06,0.0,218.02,2.0,109.01,45.26897613156278,2.0,651.38,9.0,9.0
ACC01853,0,3,0.010505252626313155,0.0021683764805325587,0.0007734913257371621,2.305362071169923e-06,0.0,261.2,8.0,32.65,25.74560434049166,8.0,613.23,13.0,13.0
ACC00238,0,1,0.006503251625812906,0.0017313461535572593,0.0003852178206038588,5.24471553020083e-06,0.0,619.05,9.0,68.78333333333333,46.27115516172036,9.0,162.9,4.0,4.0
ACC00508,1,4,0.013006503251625811,0.0036931628977651993,0.0003816715861260074,5.600469657298838e-06,0.0,1053.47,14.0,75.24785714285714,188.54970600220116,14.0,506.27,12.0,12.0
ACC00310,0,6,0.0080040020010005,0.0005479466459956706,0.00044478126894107806,0.0,0.0,547.9,10.0,54.79,68.3813556461116,10.0,406.14,6.0,6.0
ACC01476,0,3,0.010005002501250625,0.0007190782578476426,0.0006438436890545295,1.1153987915579085e-06,0.0,592.09,10.0,59.209,61.39818626528528,10.0,976.8,10.0,10.0
