transaction_id,sender_id,receiver_id,amount,timestamp,is_fraud
TXN0002660,ACC01398,ACC00102,8.08,2024-03-22 10:04:14.438420,0
TXN0005757,ACC01622,ACC00564,22.25,2024-03-22 10:13:11.035785,0
TXN0001617,ACC01603,ACC00207,13.43,2024-03-22 10:19:24.489646,0
TXN0006915,ACC00490,ACC00898,7.08,2024-03-22 10:22:55.658235,0
TXN0011101,ACC00874,ACC00376,10.08,2024-03-22 10:24:48.444487,0
TXN0008770,ACC00982,ACC01797,21.11,2024-03-22 10:27:43.581358,0
TXN0010232,ACC00502,ACC01231,11.33,2024-03-22 10:45:54.258085,0
TXN0010617,ACC00977,ACC01385,24.17,2024-03-22 10:56:51.049927,0
TXN0017516,ACC00071,ACC00330,36.09,2024-03-22 10:59:02.154346,0
TXN0001045,ACC01988,ACC01145,95.62,2024-03-22 11:14:54.097861,0
TXN0014913,ACC00174,ACC00690,27.67,2024-03-22 11:22:10.547629,0
TXN0010601,ACC00497,ACC00563,14.91,2024-03-22 11:25:27.840058,0
TXN0000623,ACC00612,ACC00921,166.42,2024-03-22 11:27:41.081015,0
TXN0008758,ACC00387,ACC00291,40.29,2024-03-22 11:28:57.496999,0
TXN0000098,ACC01079,ACC00514,33.32,2024-03-22 11:31:36.554633,0
TXN0017739,ACC00781,ACC01645,12.4,2024-03-22 11:46:20.925385,0
TXN0017455,ACC01945,ACC00595,97.7,2024-03-22 12:21:00.344298,0
TXN0005198,ACC01571,ACC00346,11.99,2024-03-22 12:21:55.647188,0
TXN0010129,ACC00581,ACC01145,8.33,2024-03-22 12:24:25.911238,0
TXN0009139,ACC00893,ACC00142,86.11,2024-03-22 12:28:40.928195,0
TXN0006477,ACC00699,ACC01899,11.11,2024-03-22 12:33:04.940141,0
TXN0006080,ACC01081,ACC00652,212.38,2024-03-22 12:33:50.294693,0
TXN0009586,ACC01706,ACC00156,54.01,2024-03-22 12:35:56.147412,0
TXN0000635,ACC01359,ACC00010,4.55,2024-03-22 12:39:07.835267,0
TXN0015168,ACC01715,ACC01336,78.28,2024-03-22 12:47:03.892199,0
TXN0000548,ACC01125,ACC00397,51.7,2024-03-22 12:47:35.160766,0
TXN0008555,ACC01588,ACC00880,41.16,2024-03-22 12:49:25.654047,0
TXN0008402,ACC00956,ACC00427,70.13,2024-03-22 12:50:26.563818,0
TXN0006787,ACC00924,ACC00331,8.51,2024-03-22 12:51:42.526004,0
TXN0008121,ACC01069,ACC00525,8.03,2024-03-22 13:04:12.230039,0
TXN0002546,ACC01007,ACC01050,6.34,2024-03-22 13:04:44.313017,0
TXN0012555,ACC00721,ACC01471,5.51,2024-03-22 13:24:28.415637,0
TXN0010939,ACC00299,ACC00622,73.1,2024-03-22 13:25:06.234869,0
TXN0018395,ACC01893,ACC00348,94.04,2024-03-22 13:42:48.403318,0
TXN0018245,ACC00898,ACC01809,59.4,2024-03-22 13:43:47.153375,0
TXN0014967,ACC00231,ACC01017,843.57,2024-03-22 13:49:42.347946,0
TXN0009907,ACC01114,ACC01959,537.61,2024-03-22 14:06:11.518798,0
TXN0004613,ACC00681,ACC01747,17.91,2024-03-22 14:24:08.553316,0
TXN0016564,ACC00875,ACC00035,5.84,2024-03-22 14:35:21.928439,0
TXN0004151,ACC01887,ACC01732,128.17,2024-03-22 14:43:12.254869,0
TXN0010253,ACC00012,ACC00443,13.17,2024-03-22 14:47:41.877715,0
TXN0000177,ACC00947,ACC01702,189.47,2024-03-22 14:48:22.384027,0
TXN0003180,ACC01620,ACC01503,107.14,2024-03-22 14:51:26.179840,0
TXN0008277,ACC00147,ACC00723,84.59,2024-03-22 14:54:48.314825,0
TXN0001538,ACC00661,ACC00531,8.13,2024-03-22 14:55:44.310167,0
TXN0000952,ACC00462,ACC01781,7.38,2024-03-22 15:11:27.266901,0
TXN0019656,ACC00164,ACC01939,38.78,2024-03-22 15:15:20.256358,1
TXN0019757,ACC00219,ACC01696,41.5,2024-03-22 15:16:30.195485,1
TXN0011426,ACC00027,ACC00184,0.62,2024-03-22 15:16:51.343371,0
TXN0014413,ACC01880,ACC01143,17.84,2024-03-22 15:29:31.498022,0
TXN0015604,ACC01369,ACC00394,13.6,2024-03-22 15:29:34.618054,0
TXN0019949,ACC00091,ACC00652,40.6,2024-03-22 15:32:49.983398,1
TXN0016563,ACC01499,ACC00958,15.93,2024-03-22 15:33:20.645469,0
TXN0003206,ACC00971,ACC00162,13.1,2024-03-22 15:34:07.161144,0
TXN0010252,ACC01797,ACC01137,62.4,2024-03-22 15:35:11.333458,0
TXN0016105,ACC00189,ACC00049,476.01,2024-03-22 15:45:54.661559,0
TXN0009094,ACC01414,ACC01246,142.56,2024-03-22 15:46:35.230472,0
TXN0012592,ACC00679,ACC00096,12.34,2024-03-22 15:52:03.838829,0
TXN0015380,ACC01620,ACC01955,48.22,2024-03-22 15:52:22.872332,0
TXN0009414,ACC01943,ACC01527,7.62,2024-03-22 15:55:50.794343,0
TXN0019533,ACC00801,ACC01129,17.86,2024-03-22 16:00:10.615902,1
TXN0016479,ACC00476,ACC01335,105.27,2024-03-22 16:00:58.864377,0
TXN0008374,ACC01605,ACC00637,26.55,2024-03-22 16:04:12.439122,0
TXN0008427,ACC00233,ACC01969,11.17,2024-03-22 16:06:51.870099,0
TXN0014292,ACC00893,ACC00495,11.94,2024-03-22 16:17:44.631584,0
TXN0012603,ACC01104,ACC00925,21.84,2024-03-22 16:19:05.184242,0
TXN0007291,ACC01879,ACC01841,15.33,2024-03-22 16:29:52.448263,0
TXN0009747,ACC00875,ACC00641,8.26,2024-03-22 16:34:29.306259,0
TXN0013889,ACC00669,ACC01705,19.02,2024-03-22 16:35:00.852238,0
TXN0014486,ACC01439,ACC00907,33.32,2024-03-22 16:38:03.410967,0
TXN0004875,ACC00529,ACC00270,9.8,2024-03-22 16:39:33.129294,0
TXN0001856,ACC00456,ACC01061,176.08,2024-03-22 16:41:18.095847,0
TXN0016594,ACC01663,ACC01299,20.73,2024-03-22 16:48:08.534680,0
TXN0019889,ACC01516,ACC00178,16.04,2024-03-22 17:26:55.176185,1
TXN0011267,ACC01916,ACC00191,87.43,2024-03-22 17:29:20.500344,0
TXN0016977,ACC01379,ACC01541,30.12,2024-03-22 17:35:46.735841,0
TXN0019145,ACC01016,ACC00861,67.17,2024-03-22 17:36:59.364248,0
TXN0018359,ACC00566,ACC00368,258.0,2024-03-22 17:42:58.043985,0
TXN0005309,ACC01784,ACC01643,10.23,2024-03-22 17:44:07.721294,0
TXN0013027,ACC01119,ACC01808,31.7,2024-03-22 17:44:46.107280,0
TXN0009310,ACC01749,ACC01800,333.02,2024-03-22 17:55:47.963071,0
TXN0019036,ACC00576,ACC00527,118.3,2024-03-22 17:59:23.573733,0
TXN0008466,ACC01092,ACC00336,68.34,2024-03-22 18:12:55.919610,0
TXN0013750,ACC01586,ACC01536,25.96,2024-03-22 18:13:47.624743,0
TXN0003963,ACC01418,ACC01369,83.31,2024-03-22 18:18:48.427999,0
TXN0004131,ACC01045,ACC00573,33.21,2024-03-22 18:19:15.837198,0
TXN0003551,ACC00440,ACC01312,5.05,2024-03-22 18:21:37.698285,0
TXN0016638,ACC00349,ACC01402,11.49,2024-03-22 18:22:14.132060,0
TXN0017249,ACC01040,ACC00421,113.82,2024-03-22 18:24:40.120224,0
TXN0002905,ACC01038,ACC00243,81.51,2024-03-22 18:25:23.824378,0
TXN0012747,ACC01064,ACC01095,12.74,2024-03-22 18:27:46.491886,0
TXN0010122,ACC00299,ACC00608,76.64,2024-03-22 18:33:21.374473,0
TXN0010087,ACC01346,ACC01208,6.31,2024-03-22 18:45:04.533194,0
TXN0015244,ACC01627,ACC01228,62.98,2024-03-22 18:55:21.114707,0
TXN0005421,ACC01927,ACC01884,7.94,2024-03-22 19:10:40.192867,0
TXN0003970,ACC00137,ACC01462,20.56,2024-03-22 19:10:54.949264,0
TXN0005550,ACC01525,ACC01966,10.31,2024-03-22 19:11:48.009357,0
TXN0006106,ACC00759,ACC01783,547.52,2024-03-22 19:14:55.252429,0
TXN0000953,ACC00676,ACC01960,187.26,2024-03-22 19:25:38.593656,0
TXN0019943,ACC01518,ACC01385,16704.16,2024-03-22 19:27:42.416917,1
TXN0016266,ACC01438,ACC01384,48.77,2024-03-22 19:36:27.045364,0
TXN0013293,ACC00496,ACC01970,79.1,2024-03-22 19:41:01.383479,0
TXN0004205,ACC00545,ACC00932,15.62,2024-03-22 19:43:23.083030,0
TXN0011919,ACC00121,ACC01042,18.23,2024-03-22 20:05:04.735134,0
TXN0008216,ACC01660,ACC00498,196.88,2024-03-22 20:05:36.747464,0
TXN0016835,ACC01985,ACC00346,42.95,2024-03-22 20:08:15.064346,0
TXN0000431,ACC01821,ACC00950,2.87,2024-03-22 20:16:38.276415,0
TXN0018270,ACC00318,ACC00563,25.9,2024-03-22 20:40:45.223893,0
TXN0011423,ACC01869,ACC01342,21.97,2024-03-22 20:41:04.833056,0
TXN0009359,ACC01890,ACC01774,47.98,2024-03-22 21:02:25.810859,0
TXN0017318,ACC01475,ACC00991,115.17,2024-03-22 21:08:17.684542,0
TXN0010972,ACC01160,ACC01874,297.94,2024-03-22 21:12:54.865916,0
TXN0018069,ACC01937,ACC00009,26.83,2024-03-22 21:13:17.711582,0
TXN0015445,ACC01415,ACC01447,58.25,2024-03-22 21:26:45.753337,0
TXN0003820,ACC00176,ACC01062,20.49,2024-03-22 21:29:24.571877,0
TXN0012340,ACC00447,ACC00402,20.9,2024-03-22 21:34:37.083565,0
TXN0007819,ACC01552,ACC00044,43.86,2024-03-22 21:37:15.877570,0
TXN0011029,ACC01373,ACC00589,44.43,2024-03-22 21:40:20.617250,0
TXN0008004,ACC00254,ACC00092,153.46,2024-03-22 21:41:16.882277,0
TXN0015938,ACC00444,ACC01848,13.83,2024-03-22 21:41:18.981802,0
TXN0014893,ACC01253,ACC00486,4.73,2024-03-22 21:42:10.237473,0
TXN0012605,ACC00287,ACC00520,51.33,2024-03-22 21:45:51.955434,0
TXN0008988,ACC00259,ACC00663,206.32,2024-03-22 21:56:53.431320,0
TXN0014267,ACC01013,ACC01257,92.95,2024-03-22 21:59:07.335993,0
TXN0015939,ACC00159,ACC01682,7.66,2024-03-22 22:03:53.791508,0
TXN0006054,ACC00262,ACC01091,49.87,2024-03-22 22:06:00.070668,0
TXN0008708,ACC01996,ACC00354,180.88,2024-03-22 22:06:28.784335,0
TXN0006000,ACC00861,ACC00921,8.7,2024-03-22 22:07:14.641452,0
TXN0009386,ACC01705,ACC01104,12.74,2024-03-22 22:08:22.735820,0
TXN0007042,ACC01084,ACC01069,57.57,2024-03-22 22:08:51.974607,0
TXN0015959,ACC00530,ACC01032,14.84,2024-03-22 22:31:06.056518,0
TXN0018801,ACC00736,ACC00725,155.96,2024-03-22 22:39:16.122421,0
TXN0005743,ACC01945,ACC01544,5.7,2024-03-22 22:41:35.934620,0
TXN0003558,ACC01936,ACC01616,28.91,2024-03-22 22:46:22.561267,0
TXN0005059,ACC01771,ACC00330,19.91,2024-03-22 23:00:43.794883,0
TXN0011851,ACC00340,ACC00297,39.75,2024-03-22 23:16:34.574901,0
TXN0003296,ACC01924,ACC00420,247.56,2024-03-22 23:43:45.351686,0
TXN0009159,ACC01855,ACC01040,138.3,2024-03-22 23:47:21.386918,0
TXN0008450,ACC00248,ACC00571,4.03,2024-03-22 23:49:03.922818,0
TXN0017125,ACC01933,ACC00363,53.14,2024-03-23 00:08:18.443804,0
TXN0014396,ACC01195,ACC00189,188.85,2024-03-23 00:14:11.775854,0
TXN0001636,ACC00232,ACC00853,10.53,2024-03-23 00:14:59.295652,0
TXN0017184,ACC01230,ACC00256,286.6,2024-03-23 00:25:10.205786,0
TXN0007663,ACC00056,ACC01651,73.36,2024-03-23 00:46:14.277643,0
TXN0002697,ACC01867,ACC01984,6.86,2024-03-23 00:48:22.474185,0
TXN0003439,ACC00941,ACC01969,47.05,2024-03-23 00:49:27.482734,0
TXN0014278,ACC00963,ACC01796,80.24,2024-03-23 00:51:37.790660,0
TXN0001516,ACC00019,ACC00971,203.6,2024-03-23 00:52:24.046295,0
TXN0000684,ACC01610,ACC01782,7.64,2024-03-23 01:04:17.827061,0
TXN0010916,ACC00357,ACC01831,31.74,2024-03-23 01:35:57.173346,0
TXN0011294,ACC01025,ACC01619,3.95,2024-03-23 01:41:52.528912,0
TXN0014871,ACC00456,ACC01707,93.54,2024-03-23 02:05:41.107297,0
TXN0003751,ACC00037,ACC01247,49.15,2024-03-23 02:08:34.910737,0
TXN0010477,ACC01168,ACC00832,132.09,2024-03-23 02:14:33.298135,0
TXN0006978,ACC00261,ACC01487,215.36,2024-03-23 02:26:27.888228,0
TXN0013537,ACC01974,ACC00335,84.06,2024-03-23 02:42:26.283442,0
TXN0005044,ACC00889,ACC00533,89.45,2024-03-23 02:42:59.245395,0
TXN0003930,ACC01802,ACC01350,74.13,2024-03-23 02:43:58.675497,0
TXN0019515,ACC00351,ACC01823,39043.16,2024-03-23 02:44:28.233655,1
TXN0003627,ACC01637,ACC01112,82.83,2024-03-23 02:44:46.554302,0
TXN0019928,ACC01929,ACC00773,37632.16,2024-03-23 02:45:07.996720,1
TXN0004645,ACC01202,ACC01842,230.34,2024-03-23 02:45:48.150867,0
TXN0012625,ACC01001,ACC00682,55.41,2024-03-23 02:48:11.501534,0
TXN0008100,ACC01442,ACC01937,1.87,2024-03-23 02:48:51.364891,0
TXN0009496,ACC01375,ACC01237,147.14,2024-03-23 02:49:31.174904,0
TXN0011145,ACC01357,ACC01433,97.32,2024-03-23 02:51:57.471068,0
TXN0000593,ACC01635,ACC01403,49.42,2024-03-23 02:53:15.534924,0
TXN0015838,ACC01007,ACC01372,80.28,2024-03-23 02:53:22.978000,0
TXN0017642,ACC00002,ACC00964,57.95,2024-03-23 02:55:00.569535,0
TXN0001355,ACC01071,ACC00704,1.48,2024-03-23 03:22:56.481069,0
TXN0009395,ACC00507,ACC01618,76.88,2024-03-23 03:31:27.288265,0
TXN0012843,ACC00957,ACC01576,26.62,2024-03-23 03:35:44.163927,0
TXN0000385,ACC00536,ACC01020,39.67,2024-03-23 03:42:38.428599,0
TXN0018101,ACC00312,ACC00841,13.87,2024-03-23 03:45:15.226148,0
TXN0002468,ACC01362,ACC00528,75.19,2024-03-23 03:46:51.884622,0
TXN0016508,ACC00137,ACC01063,48.05,2024-03-23 03:46:52.123760,0
TXN0017269,ACC00996,ACC01911,42.79,2024-03-23 03:53:08.857656,0
TXN0013225,ACC00417,ACC00649,2027.77,2024-03-23 04:12:41.216698,0
TXN0016505,ACC01659,ACC00913,142.46,2024-03-23 04:22:15.341313,0
TXN0005248,ACC00224,ACC00384,88.52,2024-03-23 04:24:05.248173,0
TXN0014003,ACC01964,ACC00665,87.46,2024-03-23 04:48:06.815272,0
TXN0006098,ACC01781,ACC01364,43.8,2024-03-23 04:49:05.027738,0
TXN0002426,ACC01721,ACC00413,65.79,2024-03-23 04:50:39.507795,0
TXN0014833,ACC00458,ACC01863,58.67,2024-03-23 04:53:27.878012,0
TXN0001491,ACC00980,ACC00432,713.26,2024-03-23 05:00:53.494936,0
TXN0008200,ACC01423,ACC00057,0.33,2024-03-23 05:03:48.310546,0
TXN0012322,ACC01601,ACC00016,3.08,2024-03-23 05:11:32.293256,0
TXN0013749,ACC01788,ACC01813,68.54,2024-03-23 05:21:19.346678,0
TXN0018888,ACC01213,ACC01936,22.01,2024-03-23 05:36:32.261116,0
TXN0011823,ACC00484,ACC01000,146.25,2024-03-23 05:55:43.880657,0
TXN0009721,ACC01196,ACC01172,44.05,2024-03-23 05:57:31.089193,0
TXN0010408,ACC00573,ACC01227,132.42,2024-03-23 06:00:46.081775,0
TXN0007701,ACC01035,ACC00254,8.71,2024-03-23 06:05:14.993075,0
TXN0007407,ACC01068,ACC00364,76.66,2024-03-23 06:08:25.120287,0
TXN0015478,ACC00785,ACC01851,228.43,2024-03-23 06:25:32.060470,0
TXN0004579,ACC01113,ACC00216,89.83,2024-03-23 06:30:38.057996,0
TXN0018948,ACC01282,ACC01236,14.69,2024-03-23 06:40:15.660143,0
TXN0007037,ACC00255,ACC01628,10.82,2024-03-23 06:47:58.083677,0
TXN0000964,ACC01858,ACC00655,29.73,2024-03-23 06:57:13.959427,0
TXN0010500,ACC00667,ACC00650,210.52,2024-03-23 07:02:44.183680,0
TXN0011639,ACC01815,ACC00256,68.73,2024-03-23 07:03:35.261830,0
TXN0009973,ACC01015,ACC01511,68.34,2024-03-23 07:08:50.909791,0
TXN0000956,ACC01668,ACC00980,49.96,2024-03-23 07:11:35.523727,0
TXN0018088,ACC01536,ACC01510,33.66,2024-03-23 07:12:39.911859,0
TXN0015309,ACC00447,ACC00151,19.36,2024-03-23 07:35:49.703385,0
TXN0005808,ACC01577,ACC01224,848.64,2024-03-23 07:44:46.231636,0
TXN0012166,ACC00382,ACC00639,14.46,2024-03-23 07:48:44.131905,0
TXN0010364,ACC00866,ACC00117,10.66,2024-03-23 08:03:06.086086,0
TXN0017059,ACC00445,ACC01853,12.19,2024-03-23 08:05:14.369230,0
TXN0002968,ACC00955,ACC01803,3.73,2024-03-23 08:16:06.896903,0
TXN0010641,ACC00656,ACC00050,16.11,2024-03-23 08:21:20.076645,0
TXN0007554,ACC01233,ACC01938,92.41,2024-03-23 08:21:30.433098,0
TXN0009142,ACC00896,ACC00286,44.64,2024-03-23 08:25:38.045761,0
TXN0006653,ACC00486,ACC00960,49.67,2024-03-23 08:41:22.139595,0
TXN0016295,ACC01212,ACC01219,189.49,2024-03-23 08:42:02.952134,0
TXN0008960,ACC01743,ACC00758,57.54,2024-03-23 08:49:44.096454,0
TXN0014896,ACC00994,ACC00445,78.75,2024-03-23 08:52:37.411346,0
TXN0005939,ACC01459,ACC01667,481.93,2024-03-23 08:55:45.025446,0
TXN0000429,ACC01241,ACC00671,4.01,2024-03-23 08:57:09.946387,0
TXN0010699,ACC01653,ACC00807,2.72,2024-03-23 08:59:04.232141,0
TXN0014447,ACC01283,ACC01476,11.62,2024-03-23 08:59:41.073180,0
TXN0014330,ACC00922,ACC00599,49.12,2024-03-23 09:01:47.187763,0
TXN0019611,ACC00710,ACC01492,45173.71,2024-03-23 09:10:31.220843,1
TXN0010130,ACC00893,ACC00256,48.87,2024-03-23 09:12:25.871081,0
TXN0010594,ACC01079,ACC00014,49.57,2024-03-23 09:16:55.530785,0
TXN0013404,ACC00131,ACC00015,11.45,2024-03-23 09:17:33.716923,0
TXN0010429,ACC01172,ACC01441,7.39,2024-03-23 09:18:27.584981,0
TXN0018564,ACC01899,ACC00545,72.64,2024-03-23 09:22:07.655545,0
TXN0012723,ACC00251,ACC00971,31.12,2024-03-23 09:56:27.955706,0
TXN0012134,ACC00181,ACC01101,20.91,2024-03-23 10:04:39.487013,0
TXN0012804,ACC00345,ACC01257,10.46,2024-03-23 10:06:19.184160,0
TXN0007288,ACC00444,ACC00707,93.33,2024-03-23 10:10:11.528951,0
TXN0009686,ACC00961,ACC00494,3.46,2024-03-23 10:18:01.248216,0
TXN0019695,ACC00623,ACC01093,49.64,2024-03-23 10:22:03.131776,1
TXN0006079,ACC01148,ACC01852,164.68,2024-03-23 10:23:53.234810,0
TXN0017417,ACC01551,ACC01648,43.24,2024-03-23 10:26:06.684404,0
TXN0010919,ACC00263,ACC00828,23.5,2024-03-23 10:30:49.822775,0
TXN0019042,ACC01534,ACC00937,12.43,2024-03-23 10:31:47.711674,0
TXN0002889,ACC00927,ACC00944,52.44,2024-03-23 10:37:38.300392,0
TXN0015066,ACC01812,ACC01364,73.51,2024-03-23 10:40:46.459047,0
TXN0000315,ACC01441,ACC00905,33.96,2024-03-23 10:43:01.998919,0
TXN0011337,ACC00016,ACC01097,13.88,2024-03-23 10:46:14.072391,0
TXN0012976,ACC01111,ACC00099,85.05,2024-03-23 10:47:12.648962,0
TXN0008607,ACC01356,ACC00593,271.17,2024-03-23 10:55:00.126376,0
TXN0011442,ACC00376,ACC01094,17.24,2024-03-23 10:58:13.406767,0
TXN0009023,ACC00118,ACC00689,95.32,2024-03-23 11:04:18.483432,0
TXN0012673,ACC01988,ACC01337,26.93,2024-03-23 11:10:45.211030,0
TXN0014268,ACC01037,ACC01872,52.22,2024-03-23 11:11:10.674299,0
TXN0008721,ACC01601,ACC00847,41.7,2024-03-23 11:11:25.225108,0
TXN0010484,ACC00602,ACC00315,65.57,2024-03-23 11:13:22.972544,0
TXN0008748,ACC00108,ACC01372,3.17,2024-03-23 11:16:28.174409,0
TXN0006141,ACC01298,ACC01580,31.34,2024-03-23 11:16:48.395342,0
TXN0004966,ACC01696,ACC01207,10.73,2024-03-23 11:17:54.204847,0
TXN0010095,ACC00412,ACC00763,225.64,2024-03-23 11:20:50.616832,0
TXN0009109,ACC00617,ACC01936,54.85,2024-03-23 11:30:03.181931,0
TXN0019412,ACC01939,ACC01272,3.41,2024-03-23 11:58:30.033990,1
TXN0015509,ACC01559,ACC01893,88.65,2024-03-23 12:08:21.304192,0
TXN0006070,ACC01501,ACC00806,66.14,2024-03-23 12:12:36.919462,0
TXN0014433,ACC01437,ACC00470,44.38,2024-03-23 12:23:45.840013,0
TXN0017488,ACC00567,ACC00192,9.64,2024-03-23 12:24:17.132645,0
TXN0000977,ACC01079,ACC00376,1.81,2024-03-23 12:30:09.654263,0
TXN0019165,ACC01735,ACC01721,195.05,2024-03-23 12:32:23.096166,0
TXN0013271,ACC01010,ACC01987,26.63,2024-03-23 12:36:47.956931,0
TXN0010650,ACC01005,ACC01447,25.45,2024-03-23 12:42:44.746122,0
TXN0012683,ACC00506,ACC01393,4.99,2024-03-23 13:00:04.798927,0
TXN0003704,ACC00254,ACC01453,27.98,2024-03-23 13:00:57.122651,0
TXN0019541,ACC01272,ACC00561,49123.72,2024-03-23 13:01:09.589692,1
TXN0001467,ACC01147,ACC00938,53.18,2024-03-23 13:04:11.018251,0
TXN0008290,ACC01712,ACC00695,29.78,2024-03-23 13:04:57.214038,0
TXN0015458,ACC01089,ACC01980,14.03,2024-03-23 13:12:28.238265,0
TXN0013658,ACC00840,ACC01572,40.59,2024-03-23 13:13:26.919042,0
TXN0004757,ACC01709,ACC01655,154.03,2024-03-23 13:17:58.042420,0
TXN0008011,ACC00647,ACC00126,55.55,2024-03-23 13:18:05.110105,0
TXN0008724,ACC00227,ACC01704,28.05,2024-03-23 13:27:49.087729,0
TXN0011260,ACC00564,ACC01243,17.05,2024-03-23 13:29:08.680379,0
TXN0000632,ACC00082,ACC00588,27.4,2024-03-23 13:34:32.630461,0
TXN0003071,ACC00117,ACC01415,255.45,2024-03-23 13:42:27.874756,0
TXN0005489,ACC01623,ACC01702,20.88,2024-03-23 13:43:42.106331,0
TXN0000171,ACC01231,ACC00510,12.44,2024-03-23 13:44:06.832406,0
TXN0019827,ACC01990,ACC01569,5.23,2024-03-23 13:52:11.104522,1
TXN0010901,ACC00478,ACC00976,17.46,2024-03-23 14:06:23.224966,0
TXN0012384,ACC00224,ACC00880,20.61,2024-03-23 14:07:48.657534,0
TXN0016919,ACC00874,ACC00904,48.05,2024-03-23 14:10:39.306178,0
TXN0013531,ACC01024,ACC00048,94.07,2024-03-23 14:12:13.565444,0
TXN0011048,ACC00557,ACC01908,26.47,2024-03-23 14:15:30.905065,0
TXN0000578,ACC00812,ACC00763,5.62,2024-03-23 14:44:36.472173,0
TXN0019704,ACC01756,ACC00740,16992.94,2024-03-23 14:48:01.460242,1
TXN0010952,ACC00175,ACC00076,91.15,2024-03-23 14:49:00.042264,0
TXN0000992,ACC00395,ACC00219,24.62,2024-03-23 14:59:07.814513,0
TXN0004823,ACC00764,ACC00895,32.56,2024-03-23 15:01:41.341933,0
TXN0015789,ACC01023,ACC00836,8.3,2024-03-23 15:08:36.437296,0
TXN0014430,ACC00148,ACC01415,4.56,2024-03-23 15:10:49.752045,0
TXN0013153,ACC00336,ACC01903,158.83,2024-03-23 15:25:01.134740,0
TXN0008541,ACC01252,ACC01570,6.46,2024-03-23 15:33:14.079446,0
TXN0007816,ACC00553,ACC00089,16.53,2024-03-23 15:38:14.567739,0
TXN0002503,ACC01505,ACC00623,15.88,2024-03-23 15:57:48.616970,0
TXN0009630,ACC00591,ACC01059,366.98,2024-03-23 16:00:31.300039,0
TXN0018179,ACC00439,ACC01887,168.32,2024-03-23 16:10:17.509398,0
TXN0003681,ACC01429,ACC01805,20.65,2024-03-23 16:48:54.257098,0
TXN0019176,ACC00951,ACC01943,72.14,2024-03-23 16:53:43.324964,0
TXN0008979,ACC00514,ACC00556,25.33,2024-03-23 16:53:50.704841,0
TXN0005074,ACC01195,ACC01239,42.14,2024-03-23 16:59:06.214413,0
TXN0009499,ACC00464,ACC00610,244.24,2024-03-23 17:00:16.362104,0
TXN0019979,ACC01491,ACC01070,20122.3,2024-03-23 17:04:09.816958,1
TXN0015153,ACC01682,ACC01425,79.98,2024-03-23 17:08:01.197409,0
TXN0017143,ACC00377,ACC01153,247.5,2024-03-23 17:16:40.855759,0
TXN0004290,ACC01836,ACC00528,60.97,2024-03-23 17:21:52.189105,0
TXN0007491,ACC01559,ACC00343,13.08,2024-03-23 17:33:38.819243,0
TXN0011186,ACC01977,ACC00430,110.39,2024-03-23 17:47:44.805527,0
TXN0018280,ACC00529,ACC00572,2.04,2024-03-23 17:47:44.815124,0
TXN0008178,ACC01371,ACC00759,82.14,2024-03-23 17:51:17.528671,0
TXN0000070,ACC01055,ACC01029,51.09,2024-03-23 17:52:34.329350,0
TXN0008096,ACC01110,ACC00333,132.19,2024-03-23 18:12:41.576814,0
TXN0006373,ACC01367,ACC01207,152.83,2024-03-23 18:14:25.045276,0
TXN0013447,ACC01281,ACC01336,11.07,2024-03-23 18:20:34.387598,0
TXN0000846,ACC00388,ACC01913,46.85,2024-03-23 18:24:40.296953,0
TXN0013299,ACC00787,ACC01562,5.46,2024-03-23 18:27:16.158757,0
TXN0010626,ACC00111,ACC01335,157.57,2024-03-23 18:39:06.648235,0
TXN0011644,ACC01717,ACC01087,61.06,2024-03-23 18:40:36.903649,0
TXN0000541,ACC01841,ACC01412,8.54,2024-03-23 18:42:09.589541,0
TXN0019197,ACC00109,ACC01982,587.82,2024-03-23 18:43:40.114372,0
TXN0014623,ACC00098,ACC01951,12.55,2024-03-23 18:49:19.637592,0
TXN0017771,ACC01535,ACC00881,34.43,2024-03-23 18:56:06.385814,0
TXN0011889,ACC00023,ACC01447,14.05,2024-03-23 18:56:39.599648,0
TXN0008179,ACC00703,ACC01675,24.46,2024-03-23 19:01:15.533084,0
TXN0007994,ACC00064,ACC00803,14.17,2024-03-23 19:05:36.005380,0
TXN0003559,ACC01095,ACC00449,6.97,2024-03-23 19:05:59.132552,0
TXN0003116,ACC00965,ACC01584,26.23,2024-03-23 19:10:34.844249,0
TXN0010959,ACC00528,ACC00168,38.87,2024-03-23 19:22:31.880248,0
TXN0015690,ACC01306,ACC01713,84.82,2024-03-23 19:32:21.872391,0
TXN0002366,ACC00667,ACC00679,17.41,2024-03-23 20:01:51.413744,0
TXN0001079,ACC01118,ACC01892,91.86,2024-03-23 20:02:49.626503,0
TXN0018483,ACC00717,ACC00022,165.94,2024-03-23 20:02:57.222390,0
TXN0016728,ACC01108,ACC00693,37.73,2024-03-23 20:07:13.652340,0
TXN0004057,ACC01463,ACC01948,56.73,2024-03-23 20:11:28.843698,0
TXN0001096,ACC00661,ACC00852,36.39,2024-03-23 20:22:57.707362,0
TXN0004459,ACC01567,ACC01113,73.29,2024-03-23 20:29:02.007755,0
TXN0015995,ACC00893,ACC01007,58.23,2024-03-23 20:33:01.213574,0
TXN0004642,ACC00197,ACC00397,25.26,2024-03-23 20:35:53.060632,0
TXN0005781,ACC00221,ACC00599,14.56,2024-03-23 20:38:47.531564,0
